variant_id	variant_class	sv_log_length	repeat_overlap	allele_frequency	is_copy_number	annotation_1	annotation_2	annotation_3
v1794	snv	-0.79182	0	0.01458	0	0.07599	0.82279	1.51466
v1795	duplication_long	2.05956	0	0.01	1	-0.29717	1.60712	-0.79246
v1796	snv	-0.79182	1	0.02026	0	1.66876	1.1106	0.29017
v1797	inversion_bnd_complex	0.65141	0	0.02065	0	-1.15056	0.16191	0.41135
v1798	snv	-0.79182	0	0.01	0	0.18139	0.35932	0.25921
v1799	duplication_short	0.80008	0	0.01	1	1.00617	0.54848	1.80516
v1800	snv	-0.79182	0	0.01	0	-0.15109	1.61914	-1.37336
v1801	snv	-0.79182	1	0.01	0	1.2477	-0.9335	-0.38293
v1802	snv	-0.79182	0	0.01	0	-0.97174	-0.64486	-1.06502
v1803	snv	-0.79182	0	0.01	0	0.71749	-0.39998	0.9041
v1804	small_indel	-0.05904	1	0.11172	0	0.63014	0.30357	0.25056
v1805	insertion_mei	2.00402	0	0.01968	0	0.62402	-1.01659	0.98257
v1806	small_indel	-0.49871	0	0.01	0	0.61125	0.56203	1.23772
v1807	snv	-0.79182	0	0.01	0	-0.08962	0.4537	-0.84079
v1808	snv	-0.79182	0	0.01	0	-1.09483	-2.73213	0.24939
v1809	duplication_short	0.83984	0	0.01	1	-0.35278	0.63201	0.30957
v1810	inversion_bnd_complex	0.39287	0	0.01114	0	1.32939	-0.11328	-1.35861
v1811	snv	-0.79182	1	0.02639	0	-0.36966	-0.24287	-0.55888
v1812	snv	-0.79182	0	0.02592	0	-0.91037	-0.80139	-1.19499
v1813	snv	-0.79182	0	0.01	0	2.17064	0.34858	1.23237
v1814	other_complex_sv	0.39786	0	0.01	0	0.31741	1.65389	-0.29263
v1815	snv	-0.79182	0	0.5	0	-0.44672	0.71361	-0.63792
v1816	deletion_long	0.81986	0	0.01	1	-1.39949	1.78225	-0.78769
v1817	duplication_long	2.10756	0	0.01	1	1.15694	2.93401	0.56285
v1818	snv	-0.79182	0	0.01054	0	0.52974	-2.18028	0.3652
v1819	inversion_bnd_complex	0.42354	0	0.01	0	-1.99469	-0.16128	0.43162
v1820	snv	-0.79182	0	0.01	0	0.44439	-0.31117	0.28657
v1821	snv	-0.79182	0	0.05955	0	0.08426	0.26051	1.55292
v1822	duplication_long	2.09908	0	0.03933	1	-0.18772	0.31269	-1.49136
v1823	str_vntr_repeat	0.92759	1	0.01	0	0.15783	-0.47997	0.61554
v1824	snv	-0.79182	0	0.09803	0	1.3739	0.36058	-0.93157
v1825	insertion_mei	0.90462	1	0.01	0	-0.31729	0.31964	-0.23817
v1826	deletion_short	0.67418	0	0.01	1	0.59461	-0.09512	-0.61081
v1827	duplication_short	0.6852	0	0.01	1	0.25547	-0.23656	0.40941
v1828	snv	-0.79182	0	0.0112	0	-0.22872	-1.23072	1.12288
v1829	duplication_short	0.66038	0	0.06756	1	-2.77904	0.23017	0.22751
v1830	small_indel	-0.13827	0	0.01	0	0.28468	0.02701	0.22477
v1831	duplication_short	2.02801	0	0.01	1	0.27271	1.17912	-0.5472
v1832	inversion_bnd_complex	1.69397	0	0.01578	0	0.84794	-0.25115	-2.27473
v1833	deletion_long	0.84164	0	0.01	1	-0.58487	0.75985	-0.27424
v1834	snv	-0.79182	0	0.01	0	0.27327	-0.22191	2.05291
v1835	deletion_short	1.57918	0	0.01	1	1.02068	-0.46427	-0.45659
v1836	deletion_long	1.68887	1	0.01	1	0.24511	1.27479	-0.94028
v1837	snv	-0.79182	0	0.0475	0	1.32683	0.28124	-1.21732
v1838	snv	-0.79182	0	0.05341	0	0.01624	0.13616	0.22547
v1839	other_complex_sv	1.74687	0	0.01	0	-0.58578	-1.10587	0.97599
v1840	snv	-0.79182	0	0.03168	0	1.83928	-0.37407	-1.12126
v1841	snv	-0.79182	0	0.01	0	-0.54801	1.59864	-0.3558
v1842	snv	-0.79182	1	0.05136	0	-1.29292	-0.6509	-0.12103
v1843	snv	-0.79182	0	0.01	0	-1.15271	0.33061	-0.63186
v1844	duplication_long	2.04106	0	0.01	1	1.30493	1.71767	1.07351
v1845	snv	-0.79182	0	0.01	0	-0.81123	1.72455	-0.89012
v1846	snv	-0.79182	0	0.04424	0	0.78918	1.98607	-0.26162
v1847	snv	-0.79182	0	0.01	0	1.49399	0.43956	0.56667
v1848	snv	-0.79182	0	0.02497	0	0.71435	-0.44455	-1.01506
v1849	snv	-0.79182	0	0.01	0	0.51175	-0.13967	-0.47803
v1850	snv	-0.79182	0	0.10424	0	-0.27386	0.0663	-0.35666
v1851	deletion_short	0.73329	0	0.01	1	1.82033	1.13222	0.3347
v1852	inversion_bnd_complex	0.22193	0	0.0498	0	1.12077	-0.65517	-0.27992
v1853	duplication_short	1.78454	0	0.11242	1	-1.75603	-0.04577	-0.26515
v1854	snv	-0.79182	1	0.08794	0	0.24318	0.50778	0.49098
v1855	snv	-0.79182	0	0.01	0	0.96552	1.07995	0.16404
v1856	snv	-0.79182	0	0.01066	0	1.56806	0.84216	-2.22228
v1857	snv	-0.79182	0	0.13334	0	0.22072	-0.12663	-0.18701
v1858	snv	-0.79182	0	0.01	0	0.80334	-0.29794	0.50175
v1859	snv	-0.79182	0	0.128	0	-0.04334	1.14649	0.76791
v1860	snv	-0.79182	0	0.01639	0	0.52678	-1.17693	-0.2266
v1861	snv	-0.79182	0	0.01	0	0.5455	1.09261	-1.08571
v1862	snv	-0.79182	0	0.01	0	-1.46116	-0.11744	-0.55282
v1863	snv	-0.79182	0	0.01	0	0.89555	0.49623	-1.09523
v1864	insertion_mei	0.89382	0	0.02055	0	-2.39986	0.29114	0.82461
v1865	insertion_mei	1.716	0	0.01	0	0.28773	0.19038	-0.54968
v1866	deletion_long	1.4458	0	0.01	1	0.21795	0.52146	-0.7808
v1867	other_complex_sv	1.30232	0	0.01	0	0.50169	0.43074	-1.89236
v1868	other_complex_sv	0.64214	0	0.01	0	-1.10599	0.85312	-0.56264
v1869	other_complex_sv	1.12807	0	0.01	0	0.06959	-1.39143	-0.36969
v1870	snv	-0.79182	0	0.0122	0	-1.54312	-0.74407	1.29473
v1871	snv	-0.79182	0	0.01	0	-0.9811	0.00732	0.10218
v1872	snv	-0.79182	0	0.02859	0	-1.12842	-0.00295	0.84797
v1873	duplication_short	1.88381	0	0.01	1	0.77502	1.00891	-1.54609
v1874	snv	-0.79182	0	0.01	0	0.21774	-1.52018	2.28221
v1875	other_complex_sv	1.12334	0	0.01	0	-0.76427	-0.59964	0.35388
v1876	snv	-0.79182	1	0.01	0	1.02775	-0.827	0.60952
v1877	snv	-0.79182	0	0.01	0	0.92548	-3.29741	0.20546
v1878	inversion_bnd_complex	0.49929	0	0.03153	0	-0.91131	1.37768	-2.76466
v1879	snv	-0.79182	0	0.01	0	1.11932	-0.29637	-1.79492
v1880	snv	-0.79182	0	0.01519	0	2.13534	-1.2688	-0.58674
v1881	small_indel	-0.05904	0	0.01	0	-0.08016	0.164	-0.72544
v1882	snv	-0.79182	0	0.01569	0	-1.3839	1.3279	1.10322
v1883	snv	-0.79182	1	0.01	0	0.93538	0.36315	-0.47112
v1884	snv	-0.79182	0	0.06841	0	-0.53996	-0.37527	0.76674
v1885	str_vntr_repeat	1.60585	1	0.08516	0	-1.162	0.44811	0.16599
v1886	snv	-0.79182	1	0.1073	0	-0.5424	-0.27236	-0.35759
v1887	inversion_bnd_complex	1.36739	0	0.01	0	-0.88796	0.99434	1.85918
v1888	insertion_mei	1.25728	0	0.05806	0	0.19342	-0.70174	-0.79315
v1889	deletion_short	1.64809	0	0.01	1	0.6037	-0.66624	0.48717
v1890	snv	-0.79182	0	0.01408	0	-0.94651	0.1606	0.01579
v1891	str_vntr_repeat	1.65036	1	0.01261	0	-1.28179	0.52709	-0.64566
v1892	deletion_long	0.68249	0	0.01	1	0.80725	-0.52755	0.83682
v1893	snv	-0.79182	0	0.01	0	0.29278	-1.53029	0.81913
v1894	snv	-0.79182	0	0.1841	0	0.81765	-1.00622	0.35215
v1895	snv	-0.79182	0	0.03897	0	-1.06945	-0.23875	0.60713
v1896	snv	-0.79182	1	0.04902	0	-1.42504	-0.39036	-1.1776
v1897	deletion_long	0.25843	0	0.01	1	-0.26674	1.6402	0.18119
v1898	snv	-0.79182	0	0.01	0	-0.34966	0.868	0.30098
v1899	snv	-0.79182	0	0.10426	0	-1.77	0.66263	0.9161
v1900	str_vntr_repeat	0.56603	1	0.01	0	-0.33128	-0.48398	1.01912
v1901	deletion_long	2.02643	0	0.01	1	2.36505	-0.86715	1.07494
v1902	snv	-0.79182	0	0.06726	0	-1.56583	0.54521	-1.60522
v1903	snv	-0.79182	0	0.01	0	-1.82326	0.01686	1.9859
v1904	snv	-0.79182	0	0.01	0	1.05459	-1.41813	0.81484
v1905	inversion_bnd_complex	1.66266	0	0.01	0	-0.86026	0.37329	0.19997
v1906	duplication_long	0.50925	0	0.01	1	0.4976	1.40605	-1.06727
v1907	deletion_short	1.68815	0	0.01	1	-0.58012	-0.68771	-0.767
v1908	snv	-0.79182	0	0.01	0	0.02123	-0.55072	0.07002
v1909	snv	-0.79182	0	0.04923	0	0.46891	-1.63424	-0.45255
v1910	small_indel	-0.28482	0	0.01	0	0.23909	-0.98327	1.15877
v1911	snv	-0.79182	0	0.04315	0	0.32857	1.6202	-1.02568
v1912	snv	-0.79182	1	0.01	0	0.12604	-1.17592	-0.30129
v1913	snv	-0.79182	0	0.01194	0	1.46839	-0.38068	0.76255
v1914	duplication_short	1.3202	0	0.01	1	0.81492	-1.1843	2.36621
v1915	duplication_short	1.15024	0	0.01	1	0.10419	0.14562	-1.11789
v1916	insertion_mei	0.27965	0	0.02028	0	-0.003	2.93362	-0.26576
v1917	duplication_long	1.35619	0	0.01	1	-0.07065	-0.15096	0.35485
v1918	insertion_mei	1.36305	0	0.01	0	0.45364	1.19395	0.98551
v1919	snv	-0.79182	0	0.18234	0	-1.69096	1.94669	-1.16741
v1920	snv	-0.79182	0	0.02587	0	1.0648	0.0065	-0.91257
v1921	snv	-0.79182	0	0.01	0	-0.55248	-0.08883	2.09726
v1922	snv	-0.79182	0	0.06738	0	-1.14616	-0.79056	0.71784
v1923	snv	-0.79182	0	0.01	0	1.12055	0.47985	1.04248
v1924	snv	-0.79182	0	0.04487	0	0.26941	-0.91877	0.52995
v1925	duplication_long	1.4129	0	0.04898	1	2.96803	-0.54944	0.68627
v1926	small_indel	0.01304	0	0.03923	0	1.8722	0.19861	-0.26112
v1927	snv	-0.79182	0	0.01	0	-0.81793	-0.23497	-1.0361
v1928	inversion_bnd_complex	1.13452	0	0.01	0	-0.11123	0.14737	0.54808
v1929	snv	-0.79182	0	0.01417	0	-0.61876	0.61188	-1.11982
v1930	snv	-0.79182	0	0.20497	0	-0.47314	-0.13959	-0.19677
v1931	snv	-0.79182	0	0.01	0	-2.19196	-0.30301	-0.23601
v1932	inversion_bnd_complex	1.14065	0	0.01	0	-1.09425	0.3882	1.85463
v1933	snv	-0.79182	0	0.07389	0	0.35262	0.39945	2.28044
v1934	inversion_bnd_complex	0.33028	0	0.0105	0	-1.23015	-0.1777	1.4313
v1935	snv	-0.79182	0	0.34319	0	0.85717	-0.35982	1.23081
v1936	snv	-0.79182	0	0.07639	0	0.81646	-0.66747	-0.77279
v1937	str_vntr_repeat	2.07858	1	0.01	0	1.86756	0.66042	0.39437
v1938	snv	-0.79182	0	0.01337	0	-1.15036	-0.04892	-0.1501
v1939	inversion_bnd_complex	1.32739	0	0.06433	0	0.56389	0.4182	-1.53137
v1940	snv	-0.79182	0	0.04605	0	-0.09654	0.16948	0.84669
v1941	snv	-0.79182	0	0.01	0	-0.64181	-1.36935	-0.24444
v1942	snv	-0.79182	0	0.01	0	-0.52433	1.48844	-0.1024
v1943	snv	-0.79182	0	0.02614	0	2.03779	1.6267	-0.23628
v1944	snv	-0.79182	0	0.01	0	-1.43765	-0.28423	-1.65114
v1945	snv	-0.79182	0	0.01	0	0.43988	0.62587	-0.23111
v1946	snv	-0.79182	0	0.01	0	0.02487	1.14607	0.94499
v1947	deletion_short	2.03823	0	0.01	1	0.97272	0.59189	-0.73089
v1948	snv	-0.79182	0	0.01	0	-0.38122	1.01683	-1.25518
v1949	snv	-0.79182	0	0.01	0	0.80829	-2.172	-0.55229
v1950	small_indel	-0.01722	0	0.09858	0	-0.35894	2.02793	-0.22765
v1951	str_vntr_repeat	0.6396	1	0.01	0	0.03982	-0.11997	-0.18283
v1952	snv	-0.79182	0	0.01	0	-0.58255	-1.42573	0.20681
v1953	deletion_long	1.80305	0	0.01	1	-0.14367	0.8234	-0.2535
v1954	deletion_long	1.8912	0	0.01	1	-1.71434	-0.92249	-0.08758
v1955	snv	-0.79182	0	0.03676	0	-0.99284	-0.06833	1.60197
v1956	snv	-0.79182	0	0.01	0	-2.12003	0.00383	2.39801
v1957	deletion_short	2.11171	0	0.01	1	0.05397	0.17133	-0.67659
v1958	snv	-0.79182	0	0.01	0	-0.54127	-2.40593	2.34202
v1959	deletion_short	1.26042	0	0.01	1	-0.67319	1.09926	-0.10449
v1960	deletion_short	1.34784	0	0.01	1	-0.19399	-0.08383	0.61172
v1961	insertion_mei	1.64197	0	0.01	0	1.11015	-0.49898	-0.47989
v1962	small_indel	-0.05254	0	0.11443	0	0.28211	0.67914	-1.2916
v1963	duplication_long	1.4849	1	0.03636	1	0.12302	-0.57098	0.46851
v1964	snv	-0.79182	1	0.01	0	1.26328	0.27369	1.05698
v1965	other_complex_sv	1.86157	0	0.01	0	-1.17363	0.295	0.02857
v1966	snv	-0.79182	0	0.01482	0	-0.02636	2.06271	0.92633
v1967	small_indel	-0.2056	0	0.01	0	1.33824	1.08872	-1.11464
v1968	deletion_short	0.26299	0	0.01003	1	0.37265	1.86271	-1.61472
v1969	duplication_long	1.95591	0	0.01605	1	-0.78822	0.95192	-0.10022
v1970	small_indel	-0.09497	0	0.01	0	0.27108	0.3564	0.68097
v1971	snv	-0.79182	0	0.03239	0	1.7826	-0.3431	0.30199
v1972	snv	-0.79182	0	0.07782	0	-1.67128	1.45601	-0.09883
v1973	inversion_bnd_complex	1.19675	0	0.01	0	-1.22493	-0.86223	-0.89639
v1974	duplication_long	1.60235	0	0.01	1	1.05035	0.45325	-1.71636
v1975	snv	-0.79182	0	0.01	0	-1.09896	2.24017	0.28301
v1976	snv	-0.79182	0	0.10844	0	0.94221	0.46891	-1.9342
v1977	snv	-0.79182	0	0.01	0	-0.51391	1.57311	-0.028
v1978	str_vntr_repeat	1.60039	1	0.08229	0	-0.48299	1.78033	-0.76989
v1979	snv	-0.79182	0	0.01	0	0.19926	-1.33893	1.27432
v1980	duplication_short	0.98863	0	0.01	1	-0.94875	-0.73969	0.64424
v1981	snv	-0.79182	0	0.01	0	0.12347	-0.38107	-0.39554
v1982	snv	-0.79182	0	0.01342	0	-0.46025	0.13274	-0.41304
v1983	small_indel	-0.05904	0	0.0811	0	-1.81387	1.27055	-0.43666
v1984	snv	-0.79182	0	0.01	0	-0.55478	-2.74478	-0.39416
v1985	snv	-0.79182	0	0.01	0	-1.84168	0.99825	0.89897
v1986	deletion_long	1.63478	0	0.03473	1	0.76681	1.63726	-1.46377
v1987	deletion_short	0.57568	0	0.01237	1	-2.26595	-1.14359	1.52999
v1988	other_complex_sv	0.2329	0	0.0379	0	-0.51718	-1.6116	1.01788
v1989	snv	-0.79182	0	0.01	0	-0.15358	0.06311	-0.14534
v1990	snv	-0.79182	0	0.01	0	-0.38637	1.13788	0.708
v1991	snv	-0.79182	0	0.01	0	0.01307	-1.89496	-1.01688
v1992	snv	-0.79182	0	0.01	0	1.08223	0.06862	-2.86944
v1993	snv	-0.79182	0	0.01	0	0.35991	0.10188	0.95927
v1994	deletion_long	1.56171	0	0.01	1	0.54009	0.00485	-0.99649
v1995	snv	-0.79182	0	0.01	0	0.45149	-2.18214	-0.1738
v1996	snv	-0.79182	0	0.01	0	0.89959	0.62606	1.03843
v1997	snv	-0.79182	0	0.01059	0	-1.28243	-0.6531	0.66049
v1998	other_complex_sv	0.75897	0	0.01	0	0.43096	1.32931	-1.19676
v1999	str_vntr_repeat	0.76851	1	0.06817	0	-0.56371	-0.28195	-0.18338
v2000	deletion_long	1.01273	0	0.01	1	1.61188	1.34072	0.43886
v2001	deletion_short	1.51362	0	0.02077	1	0.824	0.21216	-1.4148
v2002	inversion_bnd_complex	1.37187	0	0.01	0	-0.11075	-0.08377	-0.38808
v2003	snv	-0.79182	0	0.01	0	-0.76427	2.02059	0.43788
v2004	str_vntr_repeat	1.42022	1	0.01	0	1.54649	0.96155	-1.31822
v2005	snv	-0.79182	0	0.01804	0	1.60583	-0.62919	0.16734
v2006	str_vntr_repeat	1.49756	1	0.01	0	0.30951	0.20486	0.20857
v2007	snv	-0.79182	0	0.01	0	0.0011	0.7811	-0.20489
v2008	str_vntr_repeat	1.78488	1	0.26447	0	-1.87584	0.13301	0.35985
v2009	snv	-0.79182	0	0.019	0	-0.83732	-0.16374	-0.33817
v2010	snv	-0.79182	0	0.04122	0	-0.42019	0.98593	1.72101
v2011	snv	-0.79182	0	0.01971	0	-1.15069	1.18289	-1.2995
v2012	snv	-0.79182	0	0.2209	0	-2.3953	0.82805	1.2164
v2013	snv	-0.79182	0	0.05084	0	-0.75098	-1.18667	0.13024
v2014	snv	-0.79182	0	0.01	0	-0.1617	-0.46695	2.06078
v2015	deletion_short	1.06766	0	0.01	1	-0.66165	0.99725	-1.63402
v2016	snv	-0.79182	1	0.01145	0	-1.1181	0.28104	1.78625
v2017	small_indel	-0.64527	0	0.12014	0	1.43402	-0.78906	-0.97128
v2018	snv	-0.79182	0	0.01	0	0.54288	0.7615	0.27991
v2019	snv	-0.79182	0	0.01	0	0.07211	-1.3707	1.88418
v2020	snv	-0.79182	0	0.39455	0	1.00914	-0.36158	-0.75732
v2021	snv	-0.79182	0	0.02607	0	-0.62915	-0.87274	-1.57913
v2022	deletion_long	1.36075	0	0.01628	1	0.35013	-0.45601	-1.05959
v2023	snv	-0.79182	0	0.02677	0	0.57783	-1.02537	0.50003
v2024	insertion_mei	1.65926	0	0.01	0	0.06521	-1.08131	1.24071
v2025	duplication_long	1.36882	0	0.01099	1	-0.04217	1.07354	0.34239
v2026	insertion_mei	0.50936	0	0.01	0	-0.31172	-0.91863	-0.29062
v2027	insertion_mei	0.56232	0	0.01	0	0.30488	0.18834	0.44248
v2028	deletion_long	0.19855	0	0.01	1	0.86291	0.71676	-0.66883
v2029	snv	-0.79182	0	0.18096	0	0.01389	-0.28595	-0.12651
v2030	str_vntr_repeat	1.92829	1	0.04171	0	-0.4217	0.44686	0.38876
v2031	snv	-0.79182	0	0.01815	0	-0.52635	1.20949	-0.96932
v2032	snv	-0.79182	0	0.01	0	-0.64502	0.74055	0.49992
v2033	snv	-0.79182	0	0.06804	0	1.3791	-0.88639	-1.86865
v2034	snv	-0.79182	0	0.01965	0	-0.80998	0.1336	0.52752
v2035	inversion_bnd_complex	1.16406	0	0.01	0	-1.13985	-0.76974	-0.1496
v2036	str_vntr_repeat	1.94581	1	0.0106	0	0.73339	-0.97577	0.95945
v2037	snv	-0.79182	0	0.01	0	-0.16793	-1.98231	0.61991
v2038	snv	-0.79182	0	0.01428	0	0.99405	0.87359	1.05101
v2039	snv	-0.79182	0	0.01	0	-0.56432	-2.10889	-0.0629
v2040	snv	-0.79182	0	0.01	0	-2.03622	2.2211	1.00799
v2041	deletion_short	1.91356	0	0.01	1	-0.36157	0.1379	0.99538
v2042	snv	-0.79182	0	0.01	0	-0.94443	-0.08551	0.66075
v2043	other_complex_sv	0.34301	0	0.01	0	1.94538	-0.83627	-0.08488
v2044	insertion_mei	0.81682	0	0.01	0	0.00242	-0.36728	0.38372
v2045	snv	-0.79182	0	0.03908	0	-0.09028	-0.39235	0.18947
v2046	deletion_short	1.69355	0	0.01	1	-0.83129	-0.40808	-1.8379
v2047	snv	-0.79182	0	0.01	0	-0.42401	-0.2421	0.9744
v2048	snv	-0.79182	0	0.01098	0	0.70795	0.72493	1.47781
v2049	duplication_short	2.02962	0	0.01	1	-1.86476	-1.1439	-0.05298
v2050	snv	-0.79182	0	0.03085	0	-0.01683	1.24822	0.29071
v2051	snv	-0.79182	0	0.01	0	0.17233	-0.95036	-0.32024
v2052	insertion_mei	0.29659	0	0.01	0	-2.29493	0.28151	-1.15815
v2053	snv	-0.79182	0	0.01	0	0.96017	0.36051	1.20222
v2054	snv	-0.79182	0	0.02549	0	1.09236	0.60817	-1.30496
v2055	deletion_long	0.65932	1	0.01	1	0.74264	-1.20561	1.50801
v2056	small_indel	-0.1481	1	0.10524	0	-0.21243	0.16925	-0.44752
v2057	snv	-0.79182	0	0.01	0	-0.11417	0.811	-0.44297
v2058	snv	-0.79182	0	0.01	0	-0.27041	0.79917	-0.43826
v2059	insertion_mei	0.87646	0	0.01962	0	-0.76387	1.95562	0.92851
v2060	snv	-0.79182	0	0.01	0	1.6879	-1.26763	1.34345
v2061	small_indel	-0.2056	0	0.01	0	-0.58761	-0.41668	1.44482
v2062	snv	-0.79182	0	0.01	0	2.29229	1.72477	0.76507
v2063	snv	-0.79182	0	0.01	0	0.13616	2.13009	-0.49877
v2064	snv	-0.79182	0	0.01	0	0.36829	-1.95931	0.93803
v2065	snv	-0.79182	0	0.15094	0	0.58118	0.9317	1.00018
v2066	snv	-0.79182	0	0.01554	0	-1.01906	1.33351	0.96109
v2067	snv	-0.79182	0	0.01836	0	0.65848	-0.07289	-1.38162
v2068	snv	-0.79182	0	0.01	0	0.69693	-1.82839	-0.80872
v2069	snv	-0.79182	0	0.01	0	-2.22843	-1.29557	-0.65193
v2070	small_indel	0.00829	0	0.01	0	-1.48628	-1.18862	1.45862
v2071	str_vntr_repeat	1.70004	1	0.01986	0	-0.45625	-0.11424	-1.21205
v2072	snv	-0.79182	0	0.11453	0	0.23639	-0.62226	-0.88349
v2073	insertion_mei	0.98723	0	0.01	0	0.85417	-0.82844	-1.31138
v2074	snv	-0.79182	0	0.01	0	-0.11347	0.22649	1.78056
v2075	duplication_short	1.17765	0	0.01	1	0.13831	0.22303	-0.70196
v2076	str_vntr_repeat	0.6427	1	0.01	0	0.06869	0.12894	-0.54617
v2077	snv	-0.79182	1	0.03817	0	-1.53438	1.76933	-0.14466
v2078	small_indel	-0.02835	0	0.01	0	-0.04248	-1.30804	-0.03232
v2079	other_complex_sv	0.9216	0	0.01	0	-0.46548	1.40044	-0.51359
v2080	duplication_long	0.90766	0	0.01585	1	0.18814	0.34665	1.92253
v2081	snv	-0.79182	0	0.01	0	-0.8367	-1.72827	0.15838
v2082	deletion_long	1.57725	0	0.01	1	-0.71443	-1.1665	-0.06375
v2083	snv	-0.79182	0	0.01	0	0.42462	0.22917	-0.96446
v2084	snv	-0.79182	0	0.01	0	0.8129	0.72624	0.55876
v2085	inversion_bnd_complex	1.2423	0	0.01	0	-0.85345	0.0945	-0.03019
v2086	small_indel	-0.12887	0	0.01	0	1.04851	1.811	-0.14128
v2087	snv	-0.79182	0	0.25226	0	0.36279	-2.01122	0.63958
v2088	snv	-0.79182	0	0.01	0	-0.86067	0.17422	0.34935
v2089	snv	-0.79182	0	0.01	0	-0.60314	0.69768	-0.42931
v2090	deletion_short	2.07995	0	0.01	1	-1.27952	-0.71277	-0.2103
v2091	deletion_long	0.60996	0	0.01	1	-1.11991	0.10895	-0.85105
v2092	inversion_bnd_complex	1.3965	0	0.01	0	-0.35249	0.21713	-1.39708
v2093	snv	-0.79182	0	0.01	0	0.74916	-0.48951	-1.01688
v2094	snv	-0.79182	0	0.01	0	-0.13765	-1.01051	0.90168
v2095	snv	-0.79182	0	0.03402	0	0.82434	-0.60476	0.93317
v2096	snv	-0.79182	0	0.01963	0	0.52445	-0.11567	-0.77355
v2097	duplication_short	1.08115	0	0.0213	1	0.55208	-0.01084	-1.62529
v2098	small_indel	-0.26642	1	0.01	0	0.294	0.12261	0.48411
v2099	snv	-0.79182	1	0.01	0	-0.34614	-1.31571	0.05058
v2100	snv	-0.79182	0	0.01	0	0.38187	-0.7525	0.20409
v2101	snv	-0.79182	0	0.01	0	1.93461	-0.28653	-1.3225
v2102	deletion_short	1.45975	0	0.03616	1	-0.8306	0.92922	0.19019
v2103	snv	-0.79182	0	0.01	0	1.66314	0.28692	-0.83918
v2104	small_indel	-0.01186	0	0.08609	0	-0.09168	-0.86922	0.43039
v2105	snv	-0.79182	0	0.02083	0	-0.45314	-0.32726	-0.56002
v2106	snv	-0.79182	0	0.02204	0	1.5139	-0.36501	-0.36397
v2107	snv	-0.79182	0	0.05826	0	1.17586	0.32833	0.55356
v2108	inversion_bnd_complex	0.27533	0	0.01	0	0.61419	-0.06606	-1.62273
v2109	snv	-0.79182	1	0.01	0	0.62617	-1.57715	-1.88717
v2110	other_complex_sv	0.8838	0	0.01	0	-0.77115	1.50535	-0.2085
v2111	snv	-0.79182	0	0.01493	0	0.10608	-0.38331	1.48481
v2112	snv	-0.79182	0	0.01135	0	0.35845	0.72603	-0.14782
v2113	snv	-0.79182	0	0.01258	0	-0.29425	0.90177	-0.36019
v2114	snv	-0.79182	0	0.01	0	0.51773	0.98525	0.56106
v2115	snv	-0.79182	0	0.11467	0	0.34934	-0.42984	0.00922
v2116	snv	-0.79182	0	0.03073	0	0.62016	0.8654	-0.38254
v2117	deletion_short	1.1563	0	0.07349	1	-0.45702	-0.0038	-0.34478
v2118	deletion_long	0.87545	0	0.01	1	-0.6951	0.28088	0.89425
v2119	snv	-0.79182	0	0.27532	0	0.21912	0.57728	-1.11826
v2120	snv	-0.79182	0	0.01	0	0.80592	0.12704	-0.29939
v2121	snv	-0.79182	0	0.01	0	0.81751	0.67956	-0.19972
v2122	snv	-0.79182	0	0.01	0	1.3149	0.49183	0.03779
v2123	snv	-0.79182	0	0.01	0	0.30607	-1.23432	0.99189
v2124	small_indel	0.00343	0	0.01	0	0.17261	-0.04597	-0.08504
v2125	snv	-0.79182	0	0.14542	0	-0.02323	-0.38685	-0.02013
v2126	small_indel	-0.02271	0	0.01	0	1.96182	-0.51419	0.4555
v2127	snv	-0.79182	0	0.01997	0	-0.84792	-1.41069	0.92807
v2128	str_vntr_repeat	0.8195	1	0.01	0	1.46052	0.5716	-0.79711
v2129	snv	-0.79182	0	0.05828	0	0.31966	0.37721	-1.49569
v2130	duplication_short	1.95741	0	0.01	1	-0.46928	0.15796	-0.94054
v2131	small_indel	-0.21924	0	0.03678	0	0.37451	0.81558	-0.48932
v2132	snv	-0.79182	0	0.26395	0	1.49508	-0.26253	-1.28532
v2133	insertion_mei	0.78929	0	0.01	0	-1.31798	-0.98785	0.27459
v2134	snv	-0.79182	0	0.04729	0	0.95532	-0.59585	0.83036
v2135	duplication_short	1.38287	0	0.01	1	-0.4235	-0.57194	0.34108
v2136	inversion_bnd_complex	0.60183	0	0.01	0	-0.47729	0.83505	-0.71036
v2137	small_indel	-0.11124	0	0.01	0	-1.23371	0.36282	0.08356
v2138	inversion_bnd_complex	2.02451	0	0.01	0	-0.31162	0.51254	-0.63495
v2139	snv	-0.79182	0	0.01	0	-0.63609	-1.24474	-0.76779
v2140	deletion_long	1.37822	0	0.01	1	-1.38188	1.19421	0.22672
v2141	snv	-0.79182	0	0.01	0	-0.83889	0.23893	0.80059
v2142	snv	-0.79182	1	0.01862	0	1.55109	-0.80868	-0.10253
v2143	snv	-0.79182	0	0.01869	0	0.78135	-1.43264	1.29333
v2144	snv	-0.79182	0	0.01	0	1.43204	1.38572	-0.78784
v2145	deletion_long	2.02318	0	0.01	1	0.70857	-1.07244	-0.2548
v2146	snv	-0.79182	0	0.06382	0	0.42478	0.05675	-0.20561
v2147	snv	-0.79182	0	0.01	0	-1.04673	-0.02632	-1.59781
v2148	other_complex_sv	1.30685	1	0.01	0	0.5374	1.53173	1.61323
