variant_id	variant_class	sv_log_length	repeat_overlap	allele_frequency	is_copy_number	annotation_1	annotation_2	annotation_3
v1794	snv	-0.83601	0	0.01	0	1.11185	-1.53359	2.46241
v1795	deletion_long	1.31393	0	0.01	1	0.46864	-1.1126	1.40489
v1796	snv	-0.83601	0	0.06699	0	0.86336	-1.45917	-2.32244
v1797	deletion_long	1.50263	0	0.01	1	2.55559	-1.49067	-0.27782
v1798	snv	-0.83601	0	0.15973	0	0.51749	-0.69926	0.49957
v1799	str_vntr_repeat	0.40558	1	0.01	0	-1.01694	-0.82376	-1.35345
v1800	snv	-0.83601	0	0.01	0	0.92294	0.35761	-0.69807
v1801	str_vntr_repeat	0.35467	1	0.01	0	-0.81498	2.46072	-0.13604
v1802	snv	-0.83601	0	0.07973	0	0.2996	-1.35002	-0.53163
v1803	snv	-0.83601	0	0.01	0	-0.63485	0.1155	-0.60586
v1804	duplication_long	1.9396	0	0.01	1	-2.08061	0.0339	-0.18503
v1805	snv	-0.83601	0	0.01	0	-0.44097	1.16414	-0.18487
v1806	deletion_short	1.00249	0	0.01	1	-0.902	0.29833	0.10949
v1807	deletion_long	1.09928	0	0.01	1	0.71297	0.29993	-0.30706
v1808	other_complex_sv	1.57178	0	0.01	0	-0.07128	-0.01266	0.04998
v1809	insertion_mei	1.61422	0	0.02016	0	0.5995	0.50645	-1.97818
v1810	snv	-0.83601	0	0.01	0	0.16846	0.33047	-1.79949
v1811	snv	-0.83601	0	0.01	0	0.75791	-0.11969	0.73766
v1812	inversion_bnd_complex	0.19185	0	0.01	0	0.25563	-0.887	1.35789
v1813	snv	-0.83601	0	0.01	0	0.15037	-0.14347	0.02047
v1814	duplication_short	1.3159	0	0.01651	1	-1.9047	-1.11588	0.19739
v1815	snv	-0.83601	1	0.01	0	0.72066	-0.04458	-2.18717
v1816	small_indel	-0.07516	0	0.01	0	0.81805	-1.38652	0.48641
v1817	snv	-0.83601	0	0.01052	0	0.61411	3.22689	-0.98697
v1818	duplication_long	1.43993	0	0.01	1	-1.35705	-0.29137	0.46584
v1819	snv	-0.83601	0	0.136	0	0.99753	-0.8733	0.55174
v1820	snv	-0.83601	0	0.01099	0	0.09256	-0.20717	-1.09449
v1821	snv	-0.83601	0	0.11188	0	-0.41708	1.57783	0.25751
v1822	other_complex_sv	1.83203	1	0.01	0	-1.18788	0.20511	0.92239
v1823	snv	-0.83601	0	0.01	0	-0.70096	1.86083	-0.02218
v1824	snv	-0.83601	0	0.01	0	-0.89737	0.87394	-0.11749
v1825	snv	-0.83601	0	0.01	0	-0.09676	0.95573	-0.51883
v1826	deletion_short	0.94092	0	0.01	1	0.5522	-0.16556	0.88071
v1827	inversion_bnd_complex	1.53816	0	0.01	0	-0.67079	1.02359	-2.43257
v1828	snv	-0.83601	0	0.0133	0	-0.39655	-0.92194	1.1107
v1829	snv	-0.83601	0	0.01	0	-1.11551	-1.81447	0.77775
v1830	snv	-0.83601	0	0.01317	0	-1.04137	-0.4972	-2.81135
v1831	snv	-0.83601	0	0.03132	0	0.76819	-0.87509	0.59617
v1832	snv	-0.83601	0	0.16206	0	0.57792	1.53789	1.27733
v1833	inversion_bnd_complex	1.09419	0	0.01	0	-2.36904	0.01491	-0.54994
v1834	deletion_long	1.993	0	0.01	1	-0.73009	0.40017	1.08342
v1835	snv	-0.83601	0	0.01	0	0.82748	0.20698	-1.93734
v1836	insertion_mei	1.05952	0	0.01	0	0.97632	-0.53816	-0.60837
v1837	duplication_long	0.96181	0	0.01	1	1.5646	0.48598	0.8017
v1838	str_vntr_repeat	0.63077	1	0.01	0	0.03032	-0.22613	1.55918
v1839	deletion_short	0.76987	1	0.01	1	0.56087	-0.1594	0.39422
v1840	snv	-0.83601	0	0.01	0	0.5643	1.01859	0.39998
v1841	str_vntr_repeat	1.57129	1	0.01	0	-1.26172	2.1319	-0.15221
v1842	snv	-0.83601	0	0.01	0	-1.76249	-0.98125	-0.41652
v1843	duplication_long	1.23289	0	0.02905	1	0.76325	-0.1722	-0.92607
v1844	duplication_long	0.87156	0	0.01593	1	-0.70865	-0.27453	0.8024
v1845	snv	-0.83601	0	0.06488	0	1.15818	0.267	0.11444
v1846	snv	-0.83601	0	0.01	0	0.33572	0.01147	-1.00795
v1847	snv	-0.83601	0	0.08976	0	-0.04731	-0.08262	0.63232
v1848	duplication_short	0.21061	0	0.14359	1	0.69865	0.46314	2.21423
v1849	deletion_long	0.19577	0	0.01	1	-0.07199	0.53942	0.25115
v1850	insertion_mei	1.26567	0	0.01	0	0.18293	-0.24185	-0.97441
v1851	deletion_long	0.25209	0	0.01	1	-1.22201	0.44551	0.39813
v1852	snv	-0.83601	0	0.01049	0	0.40304	0.69538	1.43255
v1853	snv	-0.83601	0	0.01	0	1.0782	0.80693	0.04305
v1854	duplication_long	1.82641	0	0.01	1	1.82669	0.87712	0.72309
v1855	snv	-0.83601	0	0.01	0	1.81734	-0.43826	-2.22502
v1856	snv	-0.83601	0	0.18228	0	0.4356	-1.17995	-0.6662
v1857	inversion_bnd_complex	0.19789	0	0.01	0	0.02696	-0.7937	0.35848
v1858	snv	-0.83601	0	0.01	0	0.58885	-2.07339	0.6739
v1859	snv	-0.83601	0	0.01	0	0.35473	-0.11475	2.51879
v1860	snv	-0.83601	0	0.04194	0	1.0373	-0.40279	-1.84622
v1861	snv	-0.83601	0	0.01	0	-1.45687	-0.78927	1.05432
v1862	snv	-0.83601	0	0.10812	0	0.14005	-3.48037	0.40906
v1863	snv	-0.83601	0	0.01	0	0.08445	0.77876	-2.7961
v1864	str_vntr_repeat	1.92901	1	0.01	0	-0.84484	0.20628	-0.12213
v1865	snv	-0.83601	0	0.01	0	-2.2961	-0.38542	-1.53859
v1866	duplication_short	1.28707	0	0.01	1	0.54085	0.10055	-1.51821
v1867	inversion_bnd_complex	0.53467	0	0.01	0	-0.78663	-0.42925	0.83948
v1868	deletion_short	0.6876	0	0.01	1	-0.85155	0.35038	0.76369
v1869	snv	-0.83601	0	0.09896	0	0.17005	-0.92002	-1.84697
v1870	snv	-0.83601	0	0.06487	0	-1.79504	0.66872	-0.07915
v1871	snv	-0.83601	0	0.01	0	0.25343	-1.19354	0.03186
v1872	inversion_bnd_complex	0.92316	0	0.01	0	1.0896	0.86242	2.06915
v1873	insertion_mei	1.72274	0	0.01	0	2.48201	0.72428	-0.42703
v1874	deletion_short	0.14505	0	0.01	1	0.7667	0.33423	-0.48198
v1875	duplication_short	0.44978	0	0.01	1	-0.45773	-0.44972	0.5141
v1876	snv	-0.83601	0	0.06275	0	1.85084	-0.00035	0.32949
v1877	snv	-0.83601	0	0.01	0	1.31355	1.29682	0.10588
v1878	snv	-0.83601	0	0.01	0	-1.21502	-0.67426	-1.72553
v1879	inversion_bnd_complex	1.3056	0	0.08278	0	0.37351	0.32016	-0.8327
v1880	snv	-0.83601	0	0.04338	0	2.38326	-0.07958	0.4549
v1881	other_complex_sv	2.02531	0	0.01	0	-0.88783	0.15832	0.81002
v1882	snv	-0.83601	0	0.05275	0	-0.12299	0.61254	-0.55928
v1883	snv	-0.83601	0	0.01	0	0.57661	-1.17366	-2.31185
v1884	small_indel	-0.24761	0	0.01	0	0.4305	-0.20411	0.12298
v1885	duplication_long	0.58978	0	0.09051	1	-1.47861	0.13113	-0.50086
v1886	snv	-0.83601	0	0.01	0	0.94487	0.65934	0.60083
v1887	snv	-0.83601	1	0.01	0	-0.68695	-1.13176	1.51899
v1888	deletion_long	0.32983	0	0.01	1	-0.49825	0.60736	-0.64424
v1889	inversion_bnd_complex	1.38863	0	0.01	0	-0.31309	1.77328	0.54065
v1890	small_indel	-0.0699	0	0.01	0	-0.24052	0.39423	1.60493
v1891	other_complex_sv	0.20736	0	0.02202	0	-0.08432	1.27295	0.19346
v1892	snv	-0.83601	0	0.01	0	0.99275	2.09401	-1.22457
v1893	snv	-0.83601	0	0.01	0	0.46699	0.18044	-0.17157
v1894	snv	-0.83601	0	0.03716	0	-0.45477	-1.1169	0.77348
v1895	snv	-0.83601	0	0.01	0	0.37805	0.60658	-0.37246
v1896	snv	-0.83601	0	0.01	0	0.13525	-1.27886	-0.50808
v1897	snv	-0.83601	1	0.01	0	-2.18178	0.09657	-1.26377
v1898	snv	-0.83601	0	0.01	0	-0.23589	0.95676	-0.9128
v1899	snv	-0.83601	0	0.03628	0	0.68664	-0.50134	-1.69937
v1900	snv	-0.83601	0	0.01	0	-0.35129	-0.05784	-0.65244
v1901	duplication_long	1.24153	0	0.01	1	0.11108	0.13469	0.85922
v1902	inversion_bnd_complex	1.37602	1	0.01	0	0.34286	-0.18485	0.88724
v1903	inversion_bnd_complex	1.48696	0	0.04167	0	1.09365	-0.18426	0.10429
v1904	snv	-0.83601	0	0.01	0	1.08453	1.08539	-1.04672
v1905	snv	-0.83601	0	0.01	0	1.12328	-1.78754	-1.26973
v1906	other_complex_sv	0.27391	0	0.02113	0	0.44674	0.20026	-0.57344
v1907	insertion_mei	0.5432	0	0.01	0	-0.42443	1.21868	0.33728
v1908	snv	-0.83601	0	0.01	0	1.34912	0.75332	1.79951
v1909	str_vntr_repeat	1.48823	1	0.01	0	1.52196	-0.0136	-0.22509
v1910	inversion_bnd_complex	0.75504	0	0.01	0	-0.89053	1.03153	0.75438
v1911	snv	-0.83601	0	0.01	0	0.39022	0.22697	0.61077
v1912	deletion_short	0.37294	0	0.01	1	1.22378	-0.86778	1.46451
v1913	snv	-0.83601	1	0.01	0	-0.31961	-1.73944	1.2205
v1914	snv	-0.83601	0	0.01	0	1.38244	-0.02169	-1.06787
v1915	insertion_mei	0.99278	1	0.01	0	0.35742	-0.25136	0.26823
v1916	snv	-0.83601	0	0.06987	0	1.1218	1.00087	0.00788
v1917	snv	-0.83601	0	0.03247	0	1.17353	0.15797	-1.6087
v1918	snv	-0.83601	0	0.06788	0	-0.9735	-0.47017	-0.11499
v1919	snv	-0.83601	0	0.06311	0	1.37029	1.80165	0.65157
v1920	snv	-0.83601	0	0.01827	0	-2.12601	0.89872	0.56794
v1921	deletion_long	1.94594	0	0.01488	1	-0.41361	0.23043	0.05698
v1922	other_complex_sv	1.04897	0	0.0324	0	-0.31044	-0.68768	-0.14317
v1923	snv	-0.83601	0	0.01	0	-0.04031	-0.58201	0.65927
v1924	snv	-0.83601	0	0.01	0	-0.05863	1.9644	-0.2376
v1925	snv	-0.83601	0	0.01	0	1.10677	-0.72039	0.12795
v1926	snv	-0.83601	0	0.02905	0	0.01046	-1.00922	0.51678
v1927	other_complex_sv	0.78996	0	0.02029	0	0.41566	1.824	-0.29831
v1928	snv	-0.83601	0	0.01	0	0.35769	0.00049	0.37319
v1929	str_vntr_repeat	0.59319	1	0.01	0	-0.67864	-0.71282	0.8336
v1930	small_indel	-0.23574	1	0.01	0	-1.06572	-0.05734	-0.26504
v1931	other_complex_sv	1.05708	0	0.01	0	0.54956	-1.36106	0.63502
v1932	snv	-0.83601	0	0.01242	0	0.61183	1.28908	-1.00208
v1933	snv	-0.83601	0	0.08444	0	0.39015	-0.08304	1.34017
v1934	deletion_long	0.7606	0	0.01	1	-1.1591	1.16098	1.26229
v1935	small_indel	-0.23574	0	0.01	0	-0.67147	-0.30848	-0.12821
v1936	snv	-0.83601	0	0.01	0	1.62218	0.91471	-1.20596
v1937	snv	-0.83601	0	0.05568	0	0.17669	-0.14894	1.1819
v1938	small_indel	-0.35781	0	0.01	0	-2.38413	-1.26445	1.35163
v1939	insertion_mei	1.17128	0	0.07722	0	1.00275	0.87815	0.50239
v1940	duplication_long	0.18792	0	0.01938	1	-1.12208	-1.27241	0.84881
v1941	snv	-0.83601	0	0.01909	0	-0.76361	-2.27585	-0.38182
v1942	snv	-0.83601	0	0.01	0	-2.12022	-1.18795	-0.99754
v1943	snv	-0.83601	0	0.01	0	0.4527	0.20725	1.04181
v1944	snv	-0.83601	0	0.04428	0	0.43302	-0.0075	-1.21965
v1945	snv	-0.83601	0	0.01	0	-1.22562	-1.91023	2.26079
v1946	snv	-0.83601	0	0.01	0	0.02871	0.27886	0.4286
v1947	str_vntr_repeat	1.60508	1	0.01	0	0.24116	0.21527	0.71799
v1948	snv	-0.83601	0	0.01	0	0.01019	-0.44774	-0.508
v1949	insertion_mei	1.31362	0	0.01	0	-0.16343	0.29201	1.1811
v1950	snv	-0.83601	0	0.01	0	-0.16935	-0.2297	1.01159
v1951	snv	-0.83601	1	0.01431	0	0.29809	-2.01066	2.07323
v1952	snv	-0.83601	0	0.01226	0	0.35216	1.05994	-0.55868
v1953	snv	-0.83601	0	0.01	0	0.61601	-1.11851	0.4441
v1954	snv	-0.83601	0	0.09222	0	0.87436	0.22901	-0.98223
v1955	snv	-0.83601	0	0.04498	0	0.00669	-0.35311	1.56007
v1956	snv	-0.83601	0	0.01	0	-0.83916	0.64861	-1.05999
v1957	snv	-0.83601	0	0.03458	0	-0.71775	-0.9109	0.26789
v1958	snv	-0.83601	0	0.02566	0	-0.60015	1.14852	-0.94216
v1959	insertion_mei	1.081	0	0.01	0	-1.20473	1.2869	-0.00148
v1960	snv	-0.83601	0	0.04087	0	0.36136	-1.52339	0.46479
v1961	snv	-0.83601	0	0.01	0	-1.09259	-0.89071	-0.23886
v1962	insertion_mei	1.71973	0	0.01	0	-0.12697	-0.74131	0.54912
v1963	snv	-0.83601	0	0.0632	0	0.25918	-0.41702	-1.75276
v1964	snv	-0.83601	0	0.11106	0	-2.67429	-0.60103	-0.41144
v1965	deletion_long	1.62297	0	0.01	1	0.61	0.39084	-1.50549
v1966	deletion_short	1.37637	0	0.01	1	-0.27482	0.01059	-0.86414
v1967	inversion_bnd_complex	1.57022	0	0.01	0	-0.81813	-1.94838	0.18044
v1968	duplication_long	1.64418	0	0.03876	1	-2.28165	0.97272	1.4073
v1969	insertion_mei	1.09654	0	0.01	0	-1.06672	0.66776	-0.87085
v1970	other_complex_sv	1.25434	0	0.01	0	1.14151	-0.70906	0.29301
v1971	str_vntr_repeat	1.24762	1	0.01	0	-0.39162	-0.69395	0.74143
v1972	snv	-0.83601	0	0.15854	0	0.75241	-1.23284	-0.1058
v1973	snv	-0.83601	0	0.01	0	-1.20759	1.42795	-0.8406
v1974	deletion_long	1.65609	1	0.01	1	-0.27715	0.75759	-1.42379
v1975	duplication_short	1.08072	0	0.01	1	-0.09501	-0.21016	-0.4101
v1976	duplication_short	0.95836	0	0.01	1	0.03842	-0.52624	-0.76901
v1977	deletion_long	1.98303	0	0.01	1	1.56414	-0.39219	-0.25794
v1978	snv	-0.83601	0	0.02674	0	1.02711	-0.26642	-0.71247
v1979	duplication_short	0.58388	0	0.01	1	-0.26812	-0.52721	-2.07745
v1980	snv	-0.83601	1	0.07095	0	-1.2966	0.83165	-0.89851
v1981	str_vntr_repeat	0.57362	1	0.01	0	0.533	-0.79065	1.38644
v1982	snv	-0.83601	0	0.42424	0	-0.01977	0.0696	0.03944
v1983	snv	-0.83601	0	0.01	0	-0.58736	-0.12879	-1.40939
v1984	snv	-0.83601	0	0.06135	0	1.46108	-3.24736	0.49594
v1985	other_complex_sv	1.09269	0	0.01	0	-1.25987	0.80437	-1.2307
v1986	duplication_short	1.51565	0	0.01	1	-0.74238	0.50806	-0.56313
v1987	snv	-0.83601	0	0.08178	0	-0.72076	1.41904	-0.15371
v1988	snv	-0.83601	0	0.04749	0	-1.47654	-1.24372	-0.35854
v1989	other_complex_sv	0.73221	0	0.04155	0	-0.06476	1.69764	1.03666
v1990	inversion_bnd_complex	0.17131	0	0.01	0	1.13157	-0.67439	1.26307
v1991	snv	-0.83601	0	0.01	0	-1.51784	-1.63065	0.6711
v1992	insertion_mei	1.6308	0	0.01	0	1.10773	0.04241	-1.47624
v1993	snv	-0.83601	0	0.05776	0	-1.29906	0.35125	1.51524
v1994	deletion_short	1.97843	0	0.01	1	-1.01965	-0.41191	0.17674
v1995	snv	-0.83601	0	0.01	0	-0.89115	1.01594	-0.3902
v1996	other_complex_sv	2.02347	0	0.01	0	1.03997	-0.09184	1.08931
v1997	small_indel	-0.28793	0	0.01	0	0.75259	-1.51476	-1.44885
v1998	deletion_short	1.93747	1	0.01	1	1.83962	-1.98871	-0.23087
v1999	deletion_short	0.14677	0	0.01	1	-2.10918	0.76082	-0.4947
v2000	snv	-0.83601	0	0.01775	0	-0.44892	1.51824	-0.07779
v2001	duplication_long	0.33468	0	0.01586	1	0.73694	-2.28156	-0.49389
v2002	duplication_short	1.77848	0	0.01	1	0.35808	0.83959	-0.52496
v2003	deletion_long	1.22596	0	0.01	1	-1.71166	0.13718	-0.23547
v2004	snv	-0.83601	0	0.05387	0	-0.14229	-0.10138	0.00074
v2005	duplication_short	0.724	0	0.01	1	-1.17187	1.42371	1.37705
v2006	snv	-0.83601	0	0.01	0	-0.9004	-0.07365	-0.54477
v2007	snv	-0.83601	0	0.05045	0	1.78727	0.71139	-0.28876
v2008	snv	-0.83601	0	0.02436	0	-1.84016	-0.49839	1.01845
v2009	snv	-0.83601	0	0.01	0	-0.00708	0.46107	0.85234
v2010	snv	-0.83601	0	0.06071	0	-0.37018	1.92085	-0.67853
v2011	insertion_mei	0.81171	0	0.01	0	1.04562	-1.86254	1.02294
v2012	snv	-0.83601	0	0.01	0	-1.67996	-0.09752	-0.76154
v2013	duplication_short	1.92254	0	0.01	1	0.92292	-2.22967	-0.25668
v2014	snv	-0.83601	0	0.01	0	1.15878	0.66994	-0.16962
v2015	str_vntr_repeat	0.72824	1	0.01	0	-1.2634	-0.04418	0.49374
v2016	duplication_long	1.9454	0	0.01	1	1.42066	-0.59442	1.91242
v2017	snv	-0.83601	0	0.01	0	1.11794	0.78887	0.47576
v2018	snv	-0.83601	0	0.01	0	-0.26193	-0.52978	-0.14649
v2019	snv	-0.83601	0	0.01	0	-0.63461	0.28931	2.04479
v2020	snv	-0.83601	1	0.01	0	0.49401	1.84631	-0.24358
v2021	snv	-0.83601	0	0.15844	0	1.09763	-1.56896	-1.45598
v2022	snv	-0.83601	0	0.01	0	2.23685	0.55081	-0.32405
v2023	duplication_long	1.23793	0	0.0158	1	0.65154	0.83846	-0.33235
v2024	snv	-0.83601	1	0.01	0	0.14498	1.32459	-1.89514
v2025	snv	-0.83601	0	0.04655	0	-1.8466	-0.23924	-0.38359
v2026	small_indel	-0.05011	0	0.0334	0	-0.82503	1.13397	-0.22315
v2027	snv	-0.83601	0	0.01378	0	1.24463	1.75245	0.43113
v2028	snv	-0.83601	0	0.01	0	0.32597	-1.32165	-1.18078
v2029	deletion_long	0.26115	0	0.01	1	1.01119	-2.4919	-0.39569
v2030	snv	-0.83601	0	0.01	0	1.12291	-0.99924	0.18078
v2031	small_indel	-0.03204	0	0.01153	0	-1.05459	-0.45693	0.76816
v2032	snv	-0.83601	1	0.01	0	-1.00542	2.1226	-0.36502
v2033	snv	-0.83601	0	0.01	0	-0.82687	0.17548	0.50617
v2034	snv	-0.83601	0	0.02487	0	1.32509	-1.53096	-0.68302
v2035	str_vntr_repeat	0.66787	1	0.01	0	0.34973	-0.14577	0.8828
v2036	duplication_long	0.26138	0	0.01	1	-0.20759	0.99556	-0.65373
v2037	deletion_short	1.72446	0	0.01	1	0.42406	-1.51485	-1.41293
v2038	snv	-0.83601	0	0.02672	0	-0.14733	-0.62415	-0.5852
v2039	snv	-0.83601	0	0.01315	0	-2.26257	-1.82105	0.59485
v2040	deletion_long	1.64149	0	0.01	1	1.61965	-1.03303	0.42655
v2041	inversion_bnd_complex	1.95292	0	0.01	0	-0.12007	0.25296	0.04905
v2042	snv	-0.83601	0	0.01	0	1.34113	0.83779	-0.51412
v2043	inversion_bnd_complex	0.26653	0	0.01	0	0.91886	-0.24589	0.82343
v2044	snv	-0.83601	0	0.01	0	0.75845	1.24224	-0.08752
v2045	snv	-0.83601	0	0.13065	0	0.14745	-1.05254	0.42176
v2046	snv	-0.83601	0	0.09744	0	0.07018	-1.4699	-0.62519
v2047	insertion_mei	0.4348	0	0.01	0	-0.76534	1.60884	-1.11627
v2048	other_complex_sv	0.72769	0	0.01	0	-2.27629	0.1603	-0.8741
v2049	snv	-0.83601	0	0.11747	0	-0.78252	-0.55509	0.83246
v2050	snv	-0.83601	0	0.01651	0	1.08044	-0.85059	0.40791
v2051	snv	-0.83601	0	0.01	0	-0.81639	1.53486	1.76973
v2052	snv	-0.83601	0	0.09399	0	-0.32912	0.56868	0.10073
v2053	str_vntr_repeat	1.33337	1	0.01	0	1.15681	0.0276	2.15541
v2054	snv	-0.83601	0	0.02053	0	0.62272	-0.50322	0.02224
v2055	snv	-0.83601	0	0.13709	0	-1.0178	0.33871	0.50431
v2056	deletion_short	0.70403	0	0.01	1	0.29513	1.7802	0.29147
v2057	snv	-0.83601	0	0.01	0	0.40639	-1.67619	-0.66711
v2058	snv	-0.83601	0	0.01	0	-0.57978	0.4908	-2.12055
v2059	duplication_short	1.536	0	0.01	1	0.21896	0.36345	-0.24513
v2060	snv	-0.83601	0	0.01	0	0.0631	-1.10983	-0.2783
v2061	deletion_short	0.9264	0	0.01	1	0.22505	1.15194	-1.54408
v2062	snv	-0.83601	0	0.01	0	-0.91534	0.49893	0.65462
v2063	str_vntr_repeat	1.14439	1	0.01	0	-0.63734	-1.39915	-0.55034
v2064	duplication_long	1.14	0	0.01	1	-0.75242	-1.70491	0.42697
v2065	snv	-0.83601	0	0.05636	0	0.56677	-0.96768	-0.26912
v2066	deletion_short	0.26283	0	0.01	1	0.09009	-1.27553	-0.96735
v2067	duplication_short	1.14627	0	0.01	1	0.84655	-0.33816	0.95361
v2068	snv	-0.83601	0	0.04044	0	-0.33993	0.43661	0.24413
v2069	deletion_short	0.78764	0	0.01	1	0.55749	-0.12757	1.74944
v2070	snv	-0.83601	0	0.26897	0	0.5463	0.3326	0.03955
v2071	snv	-0.83601	0	0.01328	0	-1.06956	-0.27002	0.63489
v2072	snv	-0.83601	0	0.06507	0	-0.48228	0.00668	-0.42383
v2073	snv	-0.83601	1	0.05083	0	0.00925	-0.51232	0.77849
v2074	insertion_mei	1.57988	1	0.01	0	-0.07934	1.48266	0.30563
v2075	duplication_long	1.85722	0	0.08006	1	1.71196	-0.77282	0.22998
v2076	snv	-0.83601	0	0.01	0	-1.45381	-1.3022	-0.05875
v2077	duplication_long	0.98367	1	0.01	1	0.20297	0.02399	-0.21164
v2078	insertion_mei	1.71384	0	0.01	0	2.50157	-0.5492	0.34753
v2079	snv	-0.83601	0	0.01	0	-0.56984	1.31448	-0.4623
v2080	snv	-0.83601	0	0.01	0	-0.1762	0.29568	-0.68446
v2081	snv	-0.83601	0	0.01	0	0.91051	0.35953	1.49234
v2082	deletion_long	1.52799	1	0.01709	1	-0.3519	-0.48081	-1.05753
v2083	snv	-0.83601	1	0.24386	0	-0.98679	-1.37079	0.558
v2084	str_vntr_repeat	1.28216	1	0.01	0	1.79132	0.12351	0.54164
v2085	snv	-0.83601	0	0.07163	0	0.58817	1.40107	0.76641
v2086	snv	-0.83601	0	0.01913	0	2.19378	0.09003	0.61048
v2087	str_vntr_repeat	1.62055	1	0.01	0	0.41075	1.9713	-0.80322
v2088	snv	-0.83601	0	0.22489	0	-0.21936	0.75182	-2.02916
v2089	deletion_long	1.47907	0	0.01	1	0.31368	-0.17428	1.23057
v2090	snv	-0.83601	0	0.03661	0	-1.3165	0.49358	0.04713
v2091	str_vntr_repeat	2.02402	1	0.01172	0	-0.24863	-0.66392	-0.64965
v2092	snv	-0.83601	0	0.01	0	0.27014	-1.80429	-0.68979
v2093	other_complex_sv	1.30282	0	0.01185	0	-1.06379	-0.2402	0.1368
v2094	other_complex_sv	0.7065	0	0.01	0	-0.16551	1.93671	0.4407
v2095	snv	-0.83601	0	0.01	0	0.28445	-0.10403	1.38481
v2096	snv	-0.83601	0	0.01	0	-0.50025	-0.26569	2.66881
v2097	str_vntr_repeat	1.77466	1	0.01	0	-0.30431	0.1482	0.14558
v2098	snv	-0.83601	0	0.19447	0	1.00029	-0.07255	2.675
v2099	snv	-0.83601	0	0.05713	0	1.38894	-0.39565	0.08241
v2100	snv	-0.83601	0	0.01	0	0.40009	2.04987	1.02013
v2101	duplication_long	0.63145	0	0.01	1	-0.71049	-0.05792	0.03759
v2102	snv	-0.83601	0	0.01	0	0.6008	0.45853	-0.08065
v2103	snv	-0.83601	0	0.01	0	-0.97492	-0.88183	-1.20526
v2104	snv	-0.83601	0	0.01	0	2.22083	0.10459	0.40356
v2105	deletion_long	0.49332	0	0.01	1	1.15447	1.06604	0.32839
v2106	str_vntr_repeat	0.74099	1	0.0148	0	0.35524	1.22801	-1.47309
v2107	snv	-0.83601	0	0.01	0	1.31526	-0.66474	0.46862
v2108	snv	-0.83601	0	0.01	0	0.15134	-0.80418	1.3299
v2109	snv	-0.83601	0	0.01	0	0.44742	-0.60591	0.23991
v2110	inversion_bnd_complex	1.15941	0	0.01	0	0.63535	-0.00359	-2.42327
v2111	str_vntr_repeat	1.86627	1	0.01	0	-0.78633	-0.35419	-0.93982
v2112	snv	-0.83601	0	0.07907	0	0.56599	1.02787	0.31502
v2113	snv	-0.83601	0	0.03053	0	1.15278	0.61091	-0.99666
v2114	other_complex_sv	1.0169	0	0.01	0	2.18414	0.50028	-1.76436
v2115	snv	-0.83601	0	0.01	0	-0.76371	1.28128	0.4678
v2116	small_indel	-0.2602	0	0.05607	0	-0.76583	0.83699	-0.55238
v2117	snv	-0.83601	0	0.01	0	0.27907	-0.9388	2.1269
v2118	snv	-0.83601	1	0.01	0	-0.39907	-0.21205	-0.24844
v2119	insertion_mei	1.78481	0	0.01	0	-1.79291	1.04689	-0.23528
v2120	snv	-0.83601	0	0.01	0	2.09738	0.69097	2.21406
v2121	duplication_long	1.98692	0	0.01	1	-0.81698	-1.59461	2.58076
v2122	str_vntr_repeat	1.80719	1	0.01	0	0.25061	-0.62455	0.89668
v2123	snv	-0.83601	0	0.01362	0	-0.69054	0.25057	-0.88106
v2124	deletion_short	1.10442	0	0.01	1	-1.27981	0.6051	-1.03235
v2125	snv	-0.83601	0	0.10048	0	1.63906	1.80684	-0.98411
v2126	duplication_short	1.95715	0	0.01	1	1.02016	-0.62676	1.17329
v2127	inversion_bnd_complex	0.92885	0	0.05411	0	-0.0387	0.07299	0.88507
v2128	insertion_mei	0.48721	0	0.01	0	0.65702	0.9968	-1.76067
v2129	deletion_short	0.19104	0	0.01	1	-1.43471	0.14702	0.7886
v2130	snv	-0.83601	0	0.01	0	-0.21801	0.49806	0.21132
v2131	deletion_long	1.10904	0	0.01	1	0.60527	1.22761	-1.19323
v2132	str_vntr_repeat	1.20485	1	0.01	0	-1.18951	1.1745	-2.07992
v2133	snv	-0.83601	0	0.01	0	1.34271	-0.16074	-0.59136
v2134	inversion_bnd_complex	1.04739	0	0.01	0	0.9523	1.70338	0.89185
v2135	snv	-0.83601	1	0.01	0	-0.04384	0.24479	1.43537
v2136	snv	-0.83601	0	0.03227	0	1.23869	0.53076	-2.14585
v2137	snv	-0.83601	0	0.01	0	-0.20586	0.59343	0.66368
v2138	snv	-0.83601	0	0.01	0	-0.90409	0.49174	-0.47039
v2139	snv	-0.83601	0	0.01	0	0.66628	1.06255	-0.43398
v2140	small_indel	-0.04544	0	0.01332	0	-0.62872	-1.31396	0.56964
v2141	str_vntr_repeat	0.50903	1	0.01	0	-0.47846	-0.96542	-0.87327
v2142	snv	-0.83601	0	0.01	0	0.84666	-1.63795	-1.34105
v2143	insertion_mei	1.02964	0	0.03165	0	1.31214	0.38265	-0.04123
v2144	snv	-0.83601	0	0.01	0	-0.78605	1.24665	0.68807
v2145	snv	-0.83601	1	0.01	0	-1.10012	-1.16808	1.96405
v2146	snv	-0.83601	0	0.01	0	0.00274	-1.99446	0.0762
v2147	other_complex_sv	1.32474	0	0.01	0	-0.1939	-0.66951	-0.40437
